1655446500000 0.01042000 0.01046200 0.01042000 0.01045200 1199.09100000 1655447399999 12.52842557 644 983.05200000 10.27164428 0
1655447400000 0.01045200 0.01046500 0.01043800 0.01046300 874.90900000 1655448299999 9.14637341 520 485.80000000 5.07911713 0
1655448300000 0.01046300 0.01052000 0.01045200 0.01050900 7755.22700000 1655449199999 81.40996470 3268 6587.77500000 69.15535529 0
1655449200000 0.01050900 0.01052000 0.01047500 0.01047800 931.83800000 1655450099999 9.78186731 539 537.62400000 5.64585244 0
1655450100000 0.01047800 0.01051000 0.01046200 0.01047800 1214.38100000 1655450999999 12.73369106 791 636.34000000 6.67372559 0
1655451000000 0.01047800 0.01050200 0.01047400 0.01048300 873.57500000 1655451899999 9.16159086 557 451.68200000 4.73711950 0
1655451900000 0.01048500 0.01048600 0.01040000 0.01040900 1838.92800000 1655452799999 19.18372972 1506 573.55100000 5.98115523 0
1655452800000 0.01041000 0.01043700 0.01038500 0.01042900 1465.58200000 1655453699999 15.25655489 974 738.67300000 7.69130924 0
1655453700000 0.01043200 0.01043200 0.01038500 0.01039100 944.31800000 1655454599999 9.82157822 542 326.91100000 3.39985264 0
1655454600000 0.01038800 0.01040100 0.01036600 0.01037800 1264.93400000 1655455499999 13.13582111 811 733.86300000 7.62247593 0
1655455500000 0.01038000 0.01039400 0.01037100 0.01037100 815.08000000 1655456399999 8.46130962 597 429.49400000 4.45904179 0
1655456400000 0.01037200 0.01038800 0.01035200 0.01038400 1287.41300000 1655457299999 13.35386532 888 655.58000000 6.80146455 0
1655457300000 0.01038100 0.01038800 0.01037100 0.01037400 566.72800000 1655458199999 5.88233227 336 341.02100000 3.53964245 0
1655458200000 0.01037500 0.01041500 0.01037500 0.01041500 832.84800000 1655459099999 8.65870515 669 503.62700000 5.23547055 0
1655459100000 0.01041500 0.01042100 0.01038600 0.01040200 1134.61500000 1655459999999 11.80360379 688 609.95500000 6.34622222 0
1655460000000 0.01040300 0.01043900 0.01038600 0.01043700 796.43600000 1655460899999 8.29086500 760 550.32200000 5.72969602 0
1655460900000 0.01043500 0.01044200 0.01041300 0.01041300 645.11100000 1655461799999 6.72650305 407 282.59200000 2.94742000 0
1655461800000 0.01041200 0.01042100 0.01039100 0.01041200 965.88100000 1655462699999 10.05228083 645 530.40300000 5.52068858 0
1655462700000 0.01041100 0.01041100 0.01037900 0.01038600 801.14200000 1655463599999 8.32664697 541 268.34100000 2.78907619 0
